0.00000,19.59574
0.00905,19.59574
0.01809,19.59574
0.02714,19.59574
0.03618,19.59574
0.04523,19.59574
0.05427,19.59574
0.06332,19.59574
0.07236,19.59574
0.08141,19.59574
0.09045,19.59574
0.09950,19.59574
0.10854,19.59574
0.11759,19.59574
0.12663,19.59574
0.13568,19.59574
0.14472,19.59574
0.15377,19.59574
0.16281,19.59574
0.17186,19.59574
0.18090,19.59574
0.18995,19.59574
0.19899,19.59574
0.20804,19.59574
0.21708,19.59574
0.22613,19.59574
0.23517,19.59574
0.24422,19.59574
0.25326,19.59574
0.26231,19.59574
0.27135,19.59574
0.28040,19.59574
0.28944,19.59574
0.29849,19.59574
0.30753,19.59574
0.31658,19.59574
0.32562,19.59574
0.33467,19.59574
0.34372,19.59574
0.35276,19.59574
0.36181,19.59574
0.37085,19.59574
0.37990,19.59574
0.38894,19.59574
0.39799,19.59574
0.40703,19.59574
0.41608,19.59574
0.42512,19.59574
0.43417,19.59574
0.44321,19.59574
0.45226,19.59574
0.46130,19.59574
0.47035,19.59574
0.47939,19.59574
0.48844,19.59574
0.49748,19.59574
0.50653,19.59574
0.51557,19.59574
0.52462,19.59574
0.53366,19.59574
0.54271,19.59574
0.55175,19.59574
0.56080,19.59574
0.56984,19.59574
0.57889,19.59574
0.58793,19.59574
0.59698,19.59574
0.60602,19.59574
0.61507,19.59574
0.62411,19.59574
0.63316,19.59574
0.64220,19.59574
0.65125,19.59574
0.66029,19.59574
0.66934,19.59574
0.67839,19.59574
0.68743,19.59574
0.69648,19.59574
0.70552,19.59574
0.71457,19.59574
0.72361,19.59574
0.73266,19.59574
0.74170,19.59574
0.75075,19.59574
0.75979,19.59574
0.76884,19.59574
0.77788,19.59574
0.78693,19.59574
0.79597,19.59574
0.80502,19.59574
0.81406,19.59574
0.82311,19.59574
0.83215,19.59574
0.84120,19.59574
0.85024,19.59574
0.85929,19.59574
0.86833,19.59574
0.87738,19.59574
0.88642,19.59574
0.89547,19.59574
0.90451,19.59574
0.91356,19.59574
0.92260,19.59574
0.93165,19.59574
0.94069,19.59574
0.94974,19.59574
0.95878,19.59574
0.96783,19.59574
0.97687,19.59574
0.98592,19.59574
0.99496,19.59574
1.00401,19.59574
1.01306,19.59574
1.02210,19.59574
1.03115,19.59574
1.04019,19.59574
1.04924,19.59574
1.05828,19.59574
1.06733,19.59574
1.07637,19.59574
1.08542,19.59574
1.09446,19.59574
1.10351,19.59573
1.11255,19.59573
1.12160,19.59573
1.13064,19.59573
1.13969,19.59573
1.14873,19.59572
1.15778,19.59572
1.16682,19.59571
1.17587,19.59569
1.18491,19.59567
1.19396,19.59565
1.20300,19.59561
1.21205,19.59556
1.22109,19.59548
1.23014,19.59537
1.23918,19.59522
1.24823,19.59500
1.25727,19.59470
1.26632,19.59426
1.27536,19.59364
1.28441,19.59276
1.29345,19.59152
1.30250,19.58975
1.31154,19.58724
1.32059,19.58368
1.32963,19.57862
1.33868,19.57146
1.34773,19.56128
1.35677,19.54685
1.36582,19.52637
1.37486,19.49731
1.38391,19.45609
1.39295,19.39758
1.40200,19.31458
1.41104,19.19680
1.42009,19.02969
1.42913,18.79257
1.43818,18.45612
1.44722,17.97874
1.45627,17.30138
1.46531,16.34027
1.47436,14.97655
1.48340,13.04157
1.49245,10.29603
1.50149,6.40037
1.51054,0.87280
1.51958,-6.97030
1.52863,-18.09894
1.53767,-33.88953
1.54672,-56.29508
1.55576,-88.08693
1.56481,-133.19762
1.57385,-197.20767
1.58290,-288.03657
1.59194,-416.92386
1.60099,-599.82255
1.61003,-859.37884
1.61908,-1227.74660
1.62812,-1750.59162
1.63717,-2492.79502
1.64621,-3546.59015
1.65526,-5043.19702
1.66430,-7169.51143
1.67335,-10192.15236
1.68240,-14492.33180
1.69144,-20616.86662
1.70049,-29353.73018
1.70953,-41845.87126
1.71858,-59766.74095
1.72762,-85599.73135
1.73667,-123102.53071
1.74571,-178124.36924
1.75476,-260159.41704
1.76380,-385625.48052
1.77285,-585891.10199
1.78189,-931975.29012
1.79094,-1650501.95877
1.79998,-9705653.76199
